CIK,accession number,URL,company,ticker,description,form type,type,filed at
1087294,0001628280-23-034316,https://www.sec.gov/Archives/edgar/data/1087294/000162828023034316/vibativpedspublication.htm,CUMBERLAND PHARMACEUTICALS INC (CPIX) (CIK 0001087294),CPIX,EX-99.1,8-K,EX-99.1,2023-10-13
1087294,0001628280-23-034316,https://www.sec.gov/Archives/edgar/data/1087294/000162828023034316/vibativpedspublication.htm,CUMBERLAND PHARMACEUTICALS INC (CPIX) (CIK 0001087294),CPIX,EX-99.1,8-K,EX-99.1,2023-10-13
1371285,0001371285-23-000129,https://www.sec.gov/Archives/edgar/data/1371285/000137128523000129/trup-20230421.htm,"TRUPANION, INC. (TRUP) (CIK 0001371285)",TRUP,8-K,8-K,8-K,2023-04-27
1371285,0001371285-23-000129,https://www.sec.gov/Archives/edgar/data/1371285/000137128523000129/trup-20230421.htm,"TRUPANION, INC. (TRUP) (CIK 0001371285)",TRUP,8-K,8-K,8-K,2023-04-27
1453593,0001493152-23-015371,https://www.sec.gov/Archives/edgar/data/1453593/000149315223015371/form8-k.htm,"Xtant Medical Holdings, Inc. (XTNT) (CIK 0001453593)",XTNT,,8-K,8-K,2023-05-04
1453593,0001493152-23-015371,https://www.sec.gov/Archives/edgar/data/1453593/000149315223015371/form8-k.htm,"Xtant Medical Holdings, Inc. (XTNT) (CIK 0001453593)",XTNT,,8-K,8-K,2023-05-04
1453593,0001493152-23-020490,https://www.sec.gov/Archives/edgar/data/1453593/000149315223020490/formdef14a.htm,"Xtant Medical Holdings, Inc. (XTNT) (CIK 0001453593)",XTNT,,DEF 14A,DEF 14A,2023-06-08
1453593,0001493152-23-018343,https://www.sec.gov/Archives/edgar/data/1453593/000149315223018343/formpre14a.htm,"Xtant Medical Holdings, Inc. (XTNT) (CIK 0001453593)",XTNT,,PRE 14A,PRE 14A,2023-05-19
1453593,0001493152-24-012145,https://www.sec.gov/Archives/edgar/data/1453593/000149315224012145/form10-k.htm,"Xtant Medical Holdings, Inc. (XTNT) (CIK 0001453593)",XTNT,,10-K,10-K,2024-04-01
1069258,0001069258-23-000063,https://www.sec.gov/Archives/edgar/data/1069258/000106925823000063/form8-kitem502exhibit991.htm,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC. (KTOS) (CIK 0001069258)",KTOS,EX-99.1,8-K,EX-99.1,2023-11-02
1069258,0001069258-23-000063,https://www.sec.gov/Archives/edgar/data/1069258/000106925823000063/form8-kitem502exhibit991.htm,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC. (KTOS) (CIK 0001069258)",KTOS,EX-99.1,8-K,EX-99.1,2023-11-02
1069258,0001069258-24-000026,https://www.sec.gov/Archives/edgar/data/1069258/000106925824000026/kratosdef14a041124.htm,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC. (KTOS) (CIK 0001069258)",KTOS,DEF 14A,DEF 14A,DEF 14A,2024-04-11
1801661,0001628280-23-010420,https://www.sec.gov/Archives/edgar/data/1801661/000162828023010420/sklz-20230331.htm,Skillz Inc. (SKLZ) (CIK 0001801661),SKLZ,8-K,8-K,8-K,2023-04-03
1801661,0001628280-23-010420,https://www.sec.gov/Archives/edgar/data/1801661/000162828023010420/sklz-20230331.htm,Skillz Inc. (SKLZ) (CIK 0001801661),SKLZ,8-K,8-K,8-K,2023-04-03
1299130,0001299130-24-000005,https://www.sec.gov/Archives/edgar/data/1299130/000129913024000005/exhibit991-12312023xearnin.htm,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC. (PACB) (CIK 0001299130)",PACB,EX-99.1,8-K,EX-99.1,2024-01-08
1299130,0001299130-24-000005,https://www.sec.gov/Archives/edgar/data/1299130/000129913024000005/exhibit991-12312023xearnin.htm,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC. (PACB) (CIK 0001299130)",PACB,EX-99.1,8-K,EX-99.1,2024-01-08
1299130,0001104659-23-045011,https://www.sec.gov/Archives/edgar/data/1299130/000110465923045011/tm2310469d4_def14a.htm,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC. (PACB) (CIK 0001299130)",PACB,FORM DEF 14A,DEF 14A,DEF 14A,2023-04-13
1299130,0001104659-23-037180,https://www.sec.gov/Archives/edgar/data/1299130/000110465923037180/tm2310469d2_pre14a.htm,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC. (PACB) (CIK 0001299130)",PACB,PRE 14A,PRE 14A,PRE 14A,2023-03-27
1299130,0001299130-24-000084,https://www.sec.gov/Archives/edgar/data/1299130/000129913024000084/pacb-20240415.htm,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC. (PACB) (CIK 0001299130)",PACB,PRE 14A,PRE 14A,PRE 14A,2024-04-15
1299130,0001299130-24-000097,https://www.sec.gov/Archives/edgar/data/1299130/000129913024000097/pacb-20240428.htm,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC. (PACB) (CIK 0001299130)",PACB,DEF 14A,DEF 14A,DEF 14A,2024-04-29
730669,0001477932-23-001866,https://www.sec.gov/Archives/edgar/data/730669/000147793223001866/fccc_8k.htm,FCCC INC (FCIC) (CIK 0000730669),FCIC,FORM 8-K,8-K,8-K,2023-03-29
730669,0001477932-23-001866,https://www.sec.gov/Archives/edgar/data/730669/000147793223001866/fccc_8k.htm,FCCC INC (FCIC) (CIK 0000730669),FCIC,FORM 8-K,8-K,8-K,2023-03-29
1704711,0001704711-24-000011,https://www.sec.gov/Archives/edgar/data/1704711/000170471124000011/fnko-20240307.htm,"Funko, Inc. (FNKO) (CIK 0001704711)",FNKO,8-K,8-K,8-K,2024-03-07
1704711,0001704711-24-000011,https://www.sec.gov/Archives/edgar/data/1704711/000170471124000011/fnko-20240307.htm,"Funko, Inc. (FNKO) (CIK 0001704711)",FNKO,8-K,8-K,8-K,2024-03-07
1704711,0001704711-24-000057,https://www.sec.gov/Archives/edgar/data/1704711/000170471124000057/fnko-20240424.htm,"Funko, Inc. (FNKO) (CIK 0001704711)",FNKO,DEF 14A,DEF 14A,DEF 14A,2024-04-24
1706431,0001193125-23-040755,https://www.sec.gov/Archives/edgar/data/1706431/000119312523040755/d382006d8k.htm,"Vir Biotechnology, Inc. (VIR) (CIK 0001706431)",VIR,8-K,8-K,8-K,2023-02-16
1706431,0001193125-23-040755,https://www.sec.gov/Archives/edgar/data/1706431/000119312523040755/d382006d8k.htm,"Vir Biotechnology, Inc. (VIR) (CIK 0001706431)",VIR,8-K,8-K,8-K,2023-02-16
1706431,0001140361-24-020684,https://www.sec.gov/Archives/edgar/data/1706431/000114036124020684/edge20022607x1_def14a.htm,"Vir Biotechnology, Inc. (VIR) (CIK 0001706431)",VIR,DEF 14A,DEF 14A,DEF 14A,2024-04-19
1706431,0001193125-23-095213,https://www.sec.gov/Archives/edgar/data/1706431/000119312523095213/d466768ddef14a.htm,"Vir Biotechnology, Inc. (VIR) (CIK 0001706431)",VIR,DEF 14A,DEF 14A,DEF 14A,2023-04-07
1516551,0001516551-23-000071,https://www.sec.gov/Archives/edgar/data/1516551/000151655123000071/skye-20230815.htm,"Skye Bioscience, Inc. (SKYE) (CIK 0001516551)",SKYE,8-K/A,8-K/A,8-K/A,2023-09-01
1516551,0001516551-23-000046,https://www.sec.gov/Archives/edgar/data/1516551/000151655123000046/skye-20230815.htm,"Skye Bioscience, Inc. (SKYE) (CIK 0001516551)",SKYE,8-K,8-K,8-K,2023-08-21
1516551,0001516551-23-000071,https://www.sec.gov/Archives/edgar/data/1516551/000151655123000071/skye-20230815.htm,"Skye Bioscience, Inc. (SKYE) (CIK 0001516551)",SKYE,8-K/A,8-K/A,8-K/A,2023-09-01
1516551,0001516551-23-000046,https://www.sec.gov/Archives/edgar/data/1516551/000151655123000046/skye-20230815.htm,"Skye Bioscience, Inc. (SKYE) (CIK 0001516551)",SKYE,8-K,8-K,8-K,2023-08-21
1516551,0001516551-24-000048,https://www.sec.gov/Archives/edgar/data/1516551/000151655124000048/skye-20231231.htm,"Skye Bioscience, Inc. (SKYE) (CIK 0001516551)",SKYE,FORM 10-K,10-K,10-K,2024-03-22
1516551,0001628280-24-015630,https://www.sec.gov/Archives/edgar/data/1516551/000162828024015630/skye-resale424b3.htm,"Skye Bioscience, Inc. (SKYE) (CIK 0001516551)",SKYE,424B3,424B3,424B3,2024-04-10
1516551,0001628280-24-013372,https://www.sec.gov/Archives/edgar/data/1516551/000162828024013372/skye-20240327.htm,"Skye Bioscience, Inc. (SKYE) (CIK 0001516551)",SKYE,S-1,S-1,S-1,2024-03-27
1341235,0001213900-24-026871,https://www.sec.gov/Archives/edgar/data/1341235/000121390024026871/ea0202743ex99-1_aldey.htm,"Aldeyra Therapeutics, Inc. (ALDX) (CIK 0001341235)",ALDX,"ALDEYRA THERAPEUTICS, INC. PRESS RELEASE DATED MARCH 28, 2024",8-K,EX-99.1,2024-03-28
1341235,0001213900-24-026871,https://www.sec.gov/Archives/edgar/data/1341235/000121390024026871/ea0202743ex99-1_aldey.htm,"Aldeyra Therapeutics, Inc. (ALDX) (CIK 0001341235)",ALDX,"ALDEYRA THERAPEUTICS, INC. PRESS RELEASE DATED MARCH 28, 2024",8-K,EX-99.1,2024-03-28
1061983,0000950170-24-049085,https://www.sec.gov/Archives/edgar/data/1061983/000095017024049085/cytk-20240423.htm,CYTOKINETICS INC (CYTK) (CIK 0001061983),CYTK,8-K,8-K,8-K,2024-04-26
1061983,0000950170-24-049085,https://www.sec.gov/Archives/edgar/data/1061983/000095017024049085/cytk-20240423.htm,CYTOKINETICS INC (CYTK) (CIK 0001061983),CYTK,8-K,8-K,8-K,2024-04-26
1816590,0001816590-23-000142,https://www.sec.gov/Archives/edgar/data/1816590/000181659023000142/cmps-20231205.htm,COMPASS Pathways plc (CMPS) (CIK 0001816590),CMPS,8-K,8-K,8-K,2023-12-07
1816590,0001816590-23-000142,https://www.sec.gov/Archives/edgar/data/1816590/000181659023000142/cmps-20231205.htm,COMPASS Pathways plc (CMPS) (CIK 0001816590),CMPS,8-K,8-K,8-K,2023-12-07
1816590,0001816590-24-000055,https://www.sec.gov/Archives/edgar/data/1816590/000181659024000055/cmps-schedule14apreliminar.htm,COMPASS Pathways plc (CMPS) (CIK 0001816590),CMPS,PRE 14A,PRE 14A,PRE 14A,2024-03-28
1816590,0001816590-24-000070,https://www.sec.gov/Archives/edgar/data/1816590/000181659024000070/cmps-schedule14adefinitive.htm,COMPASS Pathways plc (CMPS) (CIK 0001816590),CMPS,DEF 14A,DEF 14A,DEF 14A,2024-04-08
1619856,0001619856-23-000087,https://www.sec.gov/Archives/edgar/data/1619856/000161985623000087/cariboubioscienceswebcas.htm,"Caribou Biosciences, Inc. (CRBU) (CIK 0001619856)",CRBU,EX-99.2,8-K,EX-99.2,2023-07-13
1619856,0001619856-24-000018,https://www.sec.gov/Archives/edgar/data/1619856/000161985624000018/caribou_indlupusxconfere.htm,"Caribou Biosciences, Inc. (CRBU) (CIK 0001619856)",CRBU,EX-99.2,8-K,EX-99.2,2024-04-04
1619856,0001619856-23-000087,https://www.sec.gov/Archives/edgar/data/1619856/000161985623000087/cariboubioscienceswebcas.htm,"Caribou Biosciences, Inc. (CRBU) (CIK 0001619856)",CRBU,EX-99.2,8-K,EX-99.2,2023-07-13
1619856,0001619856-24-000018,https://www.sec.gov/Archives/edgar/data/1619856/000161985624000018/caribou_indlupusxconfere.htm,"Caribou Biosciences, Inc. (CRBU) (CIK 0001619856)",CRBU,EX-99.2,8-K,EX-99.2,2024-04-04
926617,0000926617-23-000085,https://www.sec.gov/Archives/edgar/data/926617/000092661723000085/awh-20231023xex99_1.htm,Aspira Women's Health Inc. (AWH) (CIK 0000926617),AWH,EX-99.1,8-K,EX-99.1,2023-10-23
926617,0000926617-23-000085,https://www.sec.gov/Archives/edgar/data/926617/000092661723000085/awh-20231023xex99_1.htm,Aspira Women's Health Inc. (AWH) (CIK 0000926617),AWH,EX-99.1,8-K,EX-99.1,2023-10-23
933691,0000933691-23-000003,https://www.sec.gov/Archives/edgar/data/933691/000093369123000003/jnlst497e_0123.htm,JNL SERIES TRUST (CIK 0000933691),,,497,497,2023-01-13
933691,0000933691-23-000003,https://www.sec.gov/Archives/edgar/data/933691/000093369123000003/jnlst497e_0123.htm,JNL SERIES TRUST (CIK 0000933691),,,497,497,2023-01-13
933691,0001387131-23-005545,https://www.sec.gov/Archives/edgar/data/933691/000138713123005545/jnlst-485bpos_050123.htm,JNL SERIES TRUST (CIK 0000933691),,POST-EFFECTIVE AMENDMENT,485BPOS,485BPOS,2023-04-27
1603756,0001603756-24-000054,https://www.sec.gov/Archives/edgar/data/1603756/000160375624000054/axnx-20231231.htm,"Axonics, Inc. (AXNX) (CIK 0001603756)",AXNX,10-K/A,10-K/A,10-K/A,2024-04-29
1603756,0001603756-23-000031,https://www.sec.gov/Archives/edgar/data/1603756/000160375623000031/axnx-20230501.htm,"Axonics, Inc. (AXNX) (CIK 0001603756)",AXNX,DEF 14A,DEF 14A,DEF 14A,2023-05-01
1603756,0001603756-24-000054,https://www.sec.gov/Archives/edgar/data/1603756/000160375624000054/axnx-20231231.htm,"Axonics, Inc. (AXNX) (CIK 0001603756)",AXNX,10-K/A,10-K/A,10-K/A,2024-04-29
1603756,0001603756-23-000031,https://www.sec.gov/Archives/edgar/data/1603756/000160375623000031/axnx-20230501.htm,"Axonics, Inc. (AXNX) (CIK 0001603756)",AXNX,DEF 14A,DEF 14A,DEF 14A,2023-05-01
1177161,0001752724-24-046289,https://www.sec.gov/Archives/edgar/data/1177161/000175272424046289/NPORT_FH1N_64146213_1223.htm,EATON VANCE CALIFORNIA MUNICIPAL BOND FUND (EVM) (CIK 0001177161),EVM,,NPORT-P,NPORT-EX,2024-02-28
1177161,0001752724-23-197611,https://www.sec.gov/Archives/edgar/data/1177161/000175272423197611/NPORT_FH1N_22955696_0623.htm,EATON VANCE CALIFORNIA MUNICIPAL BOND FUND (EVM) (CIK 0001177161),EVM,,NPORT-P,NPORT-EX,2023-08-29
1177161,0001752724-23-049154,https://www.sec.gov/Archives/edgar/data/1177161/000175272423049154/NPORT_FH1N_25845243_1222.htm,EATON VANCE CALIFORNIA MUNICIPAL BOND FUND (EVM) (CIK 0001177161),EVM,,NPORT-P,NPORT-EX,2023-03-01
1177161,0001752724-24-046289,https://www.sec.gov/Archives/edgar/data/1177161/000175272424046289/NPORT_FH1N_64146213_1223.htm,EATON VANCE CALIFORNIA MUNICIPAL BOND FUND (EVM) (CIK 0001177161),EVM,,NPORT-P,NPORT-EX,2024-02-28
1177161,0001752724-23-197611,https://www.sec.gov/Archives/edgar/data/1177161/000175272423197611/NPORT_FH1N_22955696_0623.htm,EATON VANCE CALIFORNIA MUNICIPAL BOND FUND (EVM) (CIK 0001177161),EVM,,NPORT-P,NPORT-EX,2023-08-29
1177161,0001752724-23-049154,https://www.sec.gov/Archives/edgar/data/1177161/000175272423049154/NPORT_FH1N_25845243_1222.htm,EATON VANCE CALIFORNIA MUNICIPAL BOND FUND (EVM) (CIK 0001177161),EVM,,NPORT-P,NPORT-EX,2023-03-01
1177161,0001193125-23-153941,https://www.sec.gov/Archives/edgar/data/1177161/000119312523153941/d383593dncsrs.htm,EATON VANCE CALIFORNIA MUNICIPAL BOND FUND (EVM) (CIK 0001177161),EVM,EATON VANCE CA MUNI BOND FUND,N-CSRS,N-CSRS,2023-05-25
1177161,0001193125-23-291551,https://www.sec.gov/Archives/edgar/data/1177161/000119312523291551/d633866dncsra.htm,EATON VANCE CALIFORNIA MUNICIPAL BOND FUND (EVM) (CIK 0001177161),EVM,EATON VANCE CALIFORNIA MUNICIPAL BOND FUND,N-CSR/A,N-CSR/A,2023-12-08
1954694,0001193125-23-265880,https://www.sec.gov/Archives/edgar/data/1954694/000119312523265880/d430478dfwp.htm,Lucas GC Ltd (LGCL) (CIK 0001954694),LGCL,FREE WRITING PROSPECTUS,FWP,FWP,2023-10-30
1954694,0001193125-24-037537,https://www.sec.gov/Archives/edgar/data/1954694/000119312524037537/d763057dfwp.htm,Lucas GC Ltd (LGCL) (CIK 0001954694),LGCL,FREE WRITING PROSPECTUS,FWP,FWP,2024-02-15
1954694,0001193125-23-265880,https://www.sec.gov/Archives/edgar/data/1954694/000119312523265880/d430478dfwp.htm,Lucas GC Ltd (LGCL) (CIK 0001954694),LGCL,FREE WRITING PROSPECTUS,FWP,FWP,2023-10-30
1954694,0001193125-24-037537,https://www.sec.gov/Archives/edgar/data/1954694/000119312524037537/d763057dfwp.htm,Lucas GC Ltd (LGCL) (CIK 0001954694),LGCL,FREE WRITING PROSPECTUS,FWP,FWP,2024-02-15
1954694,0001493152-24-016957,https://www.sec.gov/Archives/edgar/data/1954694/000149315224016957/form20-f.htm,Lucas GC Ltd (LGCL) (CIK 0001954694),LGCL,,20-F,20-F,2024-04-29
1954694,0001193125-23-157662,https://www.sec.gov/Archives/edgar/data/1954694/000119312523157662/d411169df1a.htm,Lucas GC Ltd (LGCL) (CIK 0001954694),LGCL,AMENDMENT NO.3 TO FORM F-1,F-1/A,F-1/A,2023-05-31
1954694,0000950123-23-000074,https://www.sec.gov/Archives/edgar/data/1954694/000095012323000074/filename1.htm,Lucas GC Ltd (CIK 0001954694),LGCL,,DRS/A,DRS/A,2023-01-09
1954694,0001193125-23-053981,https://www.sec.gov/Archives/edgar/data/1954694/000119312523053981/d411169df1.htm,Lucas GC Ltd (CIK 0001954694),LGCL,FORM F-1,F-1,F-1,2023-02-28
1954694,0001193125-23-269186,https://www.sec.gov/Archives/edgar/data/1954694/000119312523269186/d411169df1a.htm,Lucas GC Ltd (LGCL) (CIK 0001954694),LGCL,AMENDMENT NO.5 TO FORM F-1,F-1/A,F-1/A,2023-11-02
1954694,0001193125-23-265046,https://www.sec.gov/Archives/edgar/data/1954694/000119312523265046/d411169df1a.htm,Lucas GC Ltd (LGCL) (CIK 0001954694),LGCL,AMENDMENT NO.4 TO FORM F-1,F-1/A,F-1/A,2023-10-27
1954694,0001193125-23-076246,https://www.sec.gov/Archives/edgar/data/1954694/000119312523076246/d411169df1a.htm,Lucas GC Ltd (LGCL) (CIK 0001954694),LGCL,AMENDMENT NO.1 TO FORM F-1,F-1/A,F-1/A,2023-03-22
1954694,0001193125-24-037527,https://www.sec.gov/Archives/edgar/data/1954694/000119312524037527/d411169df1a.htm,Lucas GC Ltd (LGCL) (CIK 0001954694),LGCL,AMENDMENT NO.8 TO FORM F-1,F-1/A,F-1/A,2024-02-15
1954694,0001193125-24-060136,https://www.sec.gov/Archives/edgar/data/1954694/000119312524060136/d411169d424b4.htm,Lucas GC Ltd (LGCL) (CIK 0001954694),LGCL,424(B)(4),424B4,424B4,2024-03-06
1954694,0000950123-23-000710,https://www.sec.gov/Archives/edgar/data/1954694/000095012323000710/filename1.htm,Lucas GC Ltd (CIK 0001954694),LGCL,,DRS/A,DRS/A,2023-02-03
1954694,0000950123-23-002832,https://www.sec.gov/Archives/edgar/data/1954694/000095012323002832/filename1.htm,Lucas GC Ltd (CIK 0001954694),LGCL,,DRS/A,DRS/A,2023-02-21
794389,0001145549-23-040764,https://www.sec.gov/Archives/edgar/data/794389/000114554923040764/edgar.htm,AMERICAN FUNDS TAX EXEMPT SERIES II / CA (CIK 0000794389),,,NPORT-P,NPORT-EX,2023-06-29
794389,0001145549-23-078045,https://www.sec.gov/Archives/edgar/data/794389/000114554923078045/edgar.htm,AMERICAN FUNDS TAX EXEMPT SERIES II / CA (CIK 0000794389),,,NPORT-P,NPORT-EX,2023-12-27
794389,0001145549-23-040764,https://www.sec.gov/Archives/edgar/data/794389/000114554923040764/edgar.htm,AMERICAN FUNDS TAX EXEMPT SERIES II / CA (CIK 0000794389),,,NPORT-P,NPORT-EX,2023-06-29
794389,0001145549-23-078045,https://www.sec.gov/Archives/edgar/data/794389/000114554923078045/edgar.htm,AMERICAN FUNDS TAX EXEMPT SERIES II / CA (CIK 0000794389),,,NPORT-P,NPORT-EX,2023-12-27
794389,0000051931-24-000368,https://www.sec.gov/Archives/edgar/data/794389/000005193124000368/tefca_ncsrs.htm,AMERICAN FUNDS TAX EXEMPT SERIES II / CA (CIK 0000794389),,N-CSRS,N-CSRS,N-CSRS,2024-03-28
794389,0000051931-23-000337,https://www.sec.gov/Archives/edgar/data/794389/000005193123000337/tefca_ncsrs.htm,AMERICAN FUNDS TAX EXEMPT SERIES II / CA (CIK 0000794389),,N-CSRS,N-CSRS,N-CSRS,2023-03-31
794389,0000051931-23-001071,https://www.sec.gov/Archives/edgar/data/794389/000005193123001071/tefca_ncsr.htm,AMERICAN FUNDS TAX EXEMPT SERIES II / CA (CIK 0000794389),,N-CSR,N-CSR,N-CSR,2023-09-29
794389,0000051931-23-001071,https://www.sec.gov/Archives/edgar/data/794389/000005193123001071/tefca_ncsr.htm,AMERICAN FUNDS TAX EXEMPT SERIES II / CA (CIK 0000794389),,N-CSR,N-CSR,N-CSR,2023-09-29
794389,0000051931-23-001074,https://www.sec.gov/Archives/edgar/data/794389/000005193123001074/ck0000794389-20230915.htm,AMERICAN FUNDS TAX EXEMPT SERIES II / CA (CIK 0000794389),,,485BPOS,485BPOS,2023-09-29
1826681,0000950170-23-004162,https://www.sec.gov/Archives/edgar/data/1826681/000095017023004162/strc-ex99_2.htm,"Sarcos Technology & Robotics Corp (STRC, STRCW) (CIK 0001826681)",PDYN,EX-99.2,8-K,EX-99,2023-02-23
1826681,0000950170-23-004162,https://www.sec.gov/Archives/edgar/data/1826681/000095017023004162/strc-ex99_2.htm,"Sarcos Technology & Robotics Corp (STRC, STRCW) (CIK 0001826681)",PDYN,EX-99.2,8-K,EX-99,2023-02-23
1819790,0001819790-23-000034,https://www.sec.gov/Archives/edgar/data/1819790/000181979023000034/commercialwebcastpresent.htm,"Tarsus Pharmaceuticals, Inc. (TARS) (CIK 0001819790)",TARS,EX-99.1,8-K,EX-99.1,2023-06-15
1819790,0001819790-23-000034,https://www.sec.gov/Archives/edgar/data/1819790/000181979023000034/commercialwebcastpresent.htm,"Tarsus Pharmaceuticals, Inc. (TARS) (CIK 0001819790)",TARS,EX-99.1,8-K,EX-99.1,2023-06-15
1819790,0001819790-24-000056,https://www.sec.gov/Archives/edgar/data/1819790/000181979024000056/tarsuspharmaceuticalsincpr.htm,"Tarsus Pharmaceuticals, Inc. (TARS) (CIK 0001819790)",TARS,DEF 14A,DEF 14A,DEF 14A,2024-04-26
1819790,0001819790-23-000014,https://www.sec.gov/Archives/edgar/data/1819790/000181979023000014/tarsuspharmaceuticalsincpr.htm,"Tarsus Pharmaceuticals, Inc. (TARS) (CIK 0001819790)",TARS,DEF 14A,DEF 14A,DEF 14A,2023-04-26
1757143,0001104659-23-092783,https://www.sec.gov/Archives/edgar/data/1757143/000110465923092783/tm2323928d1_ex99-1.htm,Aesthetic Medical International Holdings Group Ltd (AIH) (CIK 0001757143),AIH,EXHIBIT 99.1,6-K,EX-99.1,2023-08-17
1757143,0001104659-23-092783,https://www.sec.gov/Archives/edgar/data/1757143/000110465923092783/tm2323928d1_ex99-1.htm,Aesthetic Medical International Holdings Group Ltd (AIH) (CIK 0001757143),AIH,EXHIBIT 99.1,6-K,EX-99.1,2023-08-17
1757143,0001104659-24-052049,https://www.sec.gov/Archives/edgar/data/1757143/000110465924052049/aih-20231231x20f.htm,Aesthetic Medical International Holdings Group Ltd (AIH) (CIK 0001757143),AIH,FORM 20-F,20-F,20-F,2024-04-25
1817511,0001140361-23-025121,https://www.sec.gov/Archives/edgar/data/1817511/000114036123025121/ny20008932x1_def14a.htm,SOCIETY PASS INCORPORATED. (SOPA) (CIK 0001817511),SOPA,DEF14A,DEF 14A,DEF 14A,2023-05-17
